,Url,Text
221,http://csci.cs.olemiss.edu/faculty/rhodes/,"Other work performs automatic partitioning of spatial datasets among nodes in a cluster, using advance knowledge of the computation access pattern to optimize performance. Recent work also includes investigation of efficient spatial data access methods for GPU computing environments."
222,https://cs.olemiss.edu/bscs-emphases-revision-draft/,"In Fall 2020, the emphasis component was added to the BSCS degree. The previous upper division computer science elective requirement became the General Emphasis (Standard Option) and new emphasis options in Computer Security and Data Science were added. "
223,https://cs.olemiss.edu/bscs-emphases-revision-draft/,"A BSCS student must choose exactly ONE of the following emphasis options, each of which requires 15 credit hours of 300-level and above computer science electives beyond the BSCS core requirements."
224,http://csci.cs.olemiss.edu/faculty/chen/,Professor and Graduate Program Coordinator
225,http://csci.cs.olemiss.edu/faculty/chen/,"Dr. Yixin Chen, Professor, joined the faculty in 2006 after three years on the faculty of the University of New Orleans. He has a PhD in computer science from Pennsylvania State University and a PhD in electrical engineering from the University of Wyoming."
226,http://csci.cs.olemiss.edu/faculty/chen/,Yixin came to University of Mississippi in August 2006 as a displaced New Orleans resident after Hurricane Katrina. He was an Assistant Professor of CS at University of New Orleans from 2003 to 2006.
227,http://csci.cs.olemiss.edu/faculty/chen/,The School of Engineering named Dr. Chen its Outstanding Faculty Member in 2012.
228,http://csci.cs.olemiss.edu/faculty/chen/,"While on sabbatical, Yixin was a Visiting Scientist at St. Jude Children’s Research Hospital from June 2013-December 2013. He established a valuable collaboration with the Department of Computational Biology during that time."
229,http://csci.cs.olemiss.edu/faculty/chen/,You can view Dr. Chen’s homepage here.
230,http://csci.cs.olemiss.edu/faculty/chen/,"Chen’s research focuses on the design, analysis, implementation, and applications of machine learning algorithms. He is especially interested in the exploratory and confirmatory analysis of data generated by real-world problems. He has worked on various projects on brain-computer interfaces, knowledge discovery in taxonomic research, content-based image retrieval, automatic image annotation, and controlof robotic manipulators. Chen is serving as an Associate Editor of the journal Pattern Recognition. A complete list of Dr. Chen’s publications and research can be found here."
231,http://csci.cs.olemiss.edu/faculty/chen/,"At the graduate level, Chen teaches courses on algorithm analysis, machine learning, image processing, computer vision, artificial intelligence, mobile robotics, and randomized algorithms."
232,https://cs.olemiss.edu/faq/,The School of Engineering now requires all students to own a laptop. You can find the minimum specifications here.
233,https://cs.olemiss.edu/faq/,"The Department of Computer and Information Science does not require a particular operating system. The majority of software used in CSci courses is open source, and there are generally versions available for the 3 major operating systems: Linux, macOS, and Windows."
234,https://cs.olemiss.edu/faq/,"Regardless of which brand laptop you buy, be aware that many new laptops (particularly Macs) are not upgradeable, meaning you are stuck with the existing amount of RAM and hard drive space throughout the life of the laptop. Therefore, we strongly recommend you “future-proof” your purchase by selecting a model with as much RAM and hard drive space as you can afford beyond the minimum specs listed on the School of Engineering’s computer requirements page."
235,https://cs.olemiss.edu/faq/,You can apply online at the Office of Admissions website.
236,https://cs.olemiss.edu/faq/,You can learn more about financial aid opportunities and apply for aid by visiting the Office of Financial Aid website.
237,https://cs.olemiss.edu/faq/,Accreditation ensures you receive a high-quality educational experience. Visit our page on accreditation to learn more.
238,https://cs.olemiss.edu/faq/,"Our BSCS and BA, can be described as flexible, generalist degrees in computer science. The focus of these degrees tends to be on software development and systems-level issues. There is a strong foundation consisting of the fundamental theories, technologies, and skills of computing. On this foundation, the students can select electives in computer science and other areas to specialize their programs to specific application areas or to continue to explore foundational issues. Some students have used the flexibility of the BSCS as a springboard for further professioal study in law, business, or medicine."
239,https://cs.olemiss.edu/faq/,"Those more interested in the deeper issues of computer hardware design may want to consider the computer engineering emphasis on the BSEE degree offered by the Department of Electrical Engineering. The degree program combines a rigorous ABET/EAC-accredited degree program in electrical engineering with what is essentially a minor in computer science. Of course, BSCS students interested in hardware issues can also choose electrical engineering courses for their electives, perhaps completing a formal minor in engineering."
240,https://cs.olemiss.edu/faq/,"The Management Informantion Systems (MIS) program in the School of Business Administration may be a better fit for some students. This is essentially a general business degree with emphasis on the application of information technologies and information systems principles to business problems. The MIS program tends to focus more on the behavioral aspects of computing than the technical aspects. Of course, BSCS students can also take business courses for some of their technical electives and/or prepare to study for a Master of Business Administration (MBA) degree upon completion of the BSCS."
241,https://cs.olemiss.edu/faq/,"Students interested in the visual, artistic aspects of Web design may want to consider the offerings of the Department of Art in the College of Liberal Arts. For example, the Bachelor of Fine Arts (BFA) degree offers a concentration in graphic/Web design. Students in this program learn about the artistic techniques of graphic design, including how to apply those principles in the design of Web sites. Students in this field use graphics application software to create the images that appear as part of Web applications. In general, these students do not get involved with technical, programming aspects of Web design. On the other hand, computer science graduates should be well equipped for the Web programming and even the development of the graphic applications that graphic designers use in their work. Of course, BSCS students with interests in both the technical and visual aspects of Web design can use their electives to take art courses."
242,https://cs.olemiss.edu/faq/,"The University of Mississippi readily accepts the transfer of college-level, academic course credit from other regionally accredited institutions in the USA. We welcome transfer students from regionally accredited junior/community colleges and other four-year colleges."
243,https://cs.olemiss.edu/faq/,"Junior and community college students planning to continue their studies at a four-year institution such as Ole Miss should be mindful of the limitations of the technical or technology courses and programs offered at those institutions. Those may be quite good programs, but they are vocationally oriented programs designed for students who plan to study for two years and then directly enter the workforce with specific skills. Often the technical courses will not transfer to four-year institutions such as Ole Miss. Of course, the regular, academic programs and courses offered by community colleges may be quite good options for many students to take. However, prospective transfer students should be careful to coordinate their community college studies with the expectations of the senior college to which they expect to transfer. Prospective transfer students should also note that no more than one-half of the credit required for an Ole Miss degree program may be transferred from a junior or community college."
244,https://cs.olemiss.edu/faq/,Current University of Mississippi students must also obtain written approval of his or her academic dean before taking courses at another institution with the intention of transferring credits toward an Ole Miss degree.
245,https://cs.olemiss.edu/faq/,"The Ole Miss approach to computer science education is to offer flexible, generalist programs. This is in keeping with the strong liberal arts tradition of the University, the flagship arts and sciences institution for the State of Mississippi. It is also within the multidisciplinary engineering science tradition of the Ole MIss School of Engineering. Building upon the foundation of the flexible Ole Miss computer science degree programs, a student can select electives in computer science and other areas to personalize his or her program to meet many different career goals."
246,https://cs.olemiss.edu/faq/,"A computer science student at Ole Miss offers the full resources of a major arts and sciences university. In addition to the studies in computer science, the student can also pursue studies in areas such as the McDonnell-Barksdale Honors College, the Croft Institute for International Studies, the Trent Lott Leadership Institue, the Center for Intelligence and Security Studies, the Chinese Flagship Program, and the Center for Manufacturing Excellence (CME). By using these unique resources, Ole Miss computer science students can prepare themselves to assume leadership positions as their careers’ progress."
247,https://cs.olemiss.edu/faq/,"The BA program requires a minor. A minor is usually an 18 credit hour concentration of coursework in some discipline outside the major. Most departments and interdisciplinary programs in the College of Liberal Arts have defined minors in their disciplines. In addition, there are minors defined in accountancy, business administration, engineering, computer science, geology, mass media and communications, intelligence and security studies, park and recreation management, and perhaps other fields. See the the current Undergraduate Catalog for information on the requirements for the various minors."
248,https://cs.olemiss.edu/faq/,"BA majors in computer science can study toward any defined minor (except computer science), subject to any restrictions imposed by the department or program offering the minor."
249,https://cs.olemiss.edu/faq/,"The BSCS program does not require a minor. However, BSCS students may study toward an optional minor. The optional minor may be drawn from any minor allowed for the BA degree except mathematics and computer science."
250,https://cs.olemiss.edu/faq/,"Although many students may choose not to complete the formal requirements for a minor, all BSCS students are encouraged to choose their 15 credit hours of technical electives to be a coherent group of courses from other disciplines that enhance their study of computer science."
251,https://cs.olemiss.edu/faq/,"Students can obtain a second bachelor’s degree by satisfying the requirements for the BSCS or the BA computer science major and earning at least 30 hours of credit above the first degree. However, most students with an undergraduate degree in a field related to computer science may want to consider study toward a graduate degree in computer science as an option."
252,https://cs.olemiss.edu/faq/,"If you have more questions about the computer science programs, contact us at 662-915-7396 or dept@cs.olemiss.edu."
253,https://cs.olemiss.edu/faq/,"Admission to our graduate program requires official scores on the GRE general exam, a TOEFL or IELTS exam score (for individuals whose native language is not English), official transcripts, an application, etc. More information on the application process is available at http://gradschool.olemiss.edu/ and http://www.international.olemiss.edu/."
254,https://cs.olemiss.edu/faq/,"For individuals whose native language is not English, the university has the following minimum requirements on full admission: TOEFL Internet Based (IB) 79-80, TOEFL Computer Based (CB) 213, TOEFL Paper Based (PB) 550, or IELTS 6. Students whose score falls below will be required to enter the English as a Second Language (ESL) Program prior to academic enrollment. There is no minimum requirement on GRE score. We evaluate the applications for a particular semester and admit students who are competitive with the pool of applicants for that semester."
255,https://cs.olemiss.edu/faq/,"We receive applications from individuals with a non-CS background almost every year. Some of our current graduate students do not have a BS degree in CS. If an applicant has a degree in engineering, mathematics, or a related area, a good GPA, and basic CS background, the applicant will be treated in the same fashion as other individuals with a CS degree. In determining “basic CS background”, we look for evidences that demonstrate the understanding of computer programming, data structure, algorithms, operating system, computing languages, theory of computation, and computer organization. An individual lacking in one or more of the above areas may be “conditionally admitted” to our graduate program provided that the information we collect about the individual from his or her materials shows high promise that the individual can succeed in our program."
256,https://cs.olemiss.edu/faq/,"The department has limited TAs, GIs, and RAs positions. The number of openings at a particular point in time varies depending upon budget, how many supported students are continuing from the previous semester, levels of external funding at that point in time, what work we have that needs to be done, etc. All applicants for assistantships need to fill out an online application at https://cs.olemiss.edu/content/assistantship-application."
257,https://cs.olemiss.edu/faq/,"Yes, there are tuition benefits to assistantship appointments. The nonresident portion is waived and some or all of the other tuition is waived depending upon the level of support."
258,https://cs.olemiss.edu/faq/,"It varies based on the education and skills of the student, type of job, source of the money, etc. Quarter-time (10 hour per week) Teaching Assistantships (TAs) might draw stipends of $2500 for a semester plus a nonresident tuition waiver and a waiver of 75% of the resident tuition. Half-time( 20-hours per week) would be $5000 with a full tuition waiver. Graduate Instructorships (GIs) pay slightly more than TA positions (These are for students with at least 18 graduate hours and who are instructors of record for classes). Research Assistant (RA) positions are externally funded. They may pay higher than GI depending on the budgets of the funded projects."
259,https://cs.olemiss.edu/faq/,"The university does not provide stipend or housing for graduate students. However, the department has limited TAs, GIs, and RAs positions. Please refer to Question 4 above for the process of applying for assistantships."
260,https://cs.olemiss.edu/faq/,"We use a of combination of GRE scores, previous grades, previous courses taken in computer science and mathematics, and other information we can collect about the applicant from his or her materials in determining whether to give an assistantship to an admitted individual."
261,http://csci.cs.olemiss.edu/faculty/vitter/,Distinguished Professor Emeritus of Computer & Information Scienceand 17th Chancellor
262,http://csci.cs.olemiss.edu/faculty/vitter/,201 Weir Hall(662) 915-7396jsv@OleMiss.edu
263,http://csci.cs.olemiss.edu/faculty/vitter/,"Jeffrey S. Vitter is Distinguished Professor Emeritus of Computer and Information Science at the University of Mississippi, adjunct professor of computer science at Tulane University, and consultant. He is an internationally known computer scientist with research expertise in big data and data science, especially the algorithmic aspects of processing, compressing, and communicating massive amounts of information. He has over 40 years of experience as a passionate advocate for higher education and a widely-sought consultant. He served on the faculty and in leadership roles at noted AAU universities Brown, Duke, Purdue, Texas A&M, and Kansas, before leading Ole Miss as its 17th chancellor from January 2016–January 2019."
264,http://csci.cs.olemiss.edu/faculty/vitter/,"The University of Mississippi (a.k.a. UM and Ole Miss) is the flagship and largest university in Mississippi, with about 2,200 faculty members, 10,600 staff, 23,250 FTE students, and an annual budget of $2.5 billion. UM is a comprehensive institution of 17 colleges and schools across the main campus in Oxford, UM Medical Center in Jackson, and four satellite campuses. Under Dr. Vitter’s watch, it achieved and re-achieved the top research ranking given by the Carnegie Foundation, R1: Doctoral Universities — Very high research activity, representing the top 2 1/2% of colleges and universities nationally."
265,http://csci.cs.olemiss.edu/faculty/vitter/,"Fueled by his belief in the power of higher education to transform lives, communities, and the world, Dr. Vitter has charted the university’s momentum through a dynamic strategic plan Flagship Forward to achieve ever greater heights. With it, Ole Miss is enhancing academic excellence with a $1 billion building program and capital planning, creation of superlative networks of faculty called Flagship Constellations, major engagement with communities through the M Partner initiative and the McLean Institute, and annual Technology Summits. To achieve a healthier Mississippi, Dr. Vitter inaugurated the state’s first Department of Biomedical Engineering, extended the capacity and reach of the University of Mississippi Medical Center, reaffirmed the importance of diversity and inclusion, and commissioned a forthright contextualization of southern symbols on campus."
266,http://csci.cs.olemiss.edu/faculty/vitter/,"Dr. Vitter has relished his role as leader and voice of the university. He greatly expanded communication and connectivity via town halls, informational blogs, and robust use of social media. He and his wife Sharon were often seen around campus, in the Grove, at athletic events, in the State Capitol, and at restaurant counters throughout Mississippi, getting to know people the old-fashioned way."
267,http://csci.cs.olemiss.edu/faculty/vitter/,"Dr. Vitter is an internationally known computer scientist with research expertise in big data and data science, especially the algorithmic aspects of processing, compressing, and communicating massive amounts of information. He has been elected a Fellow of the Guggenheim Foundation, a Fellow of the National Academy of Inventors, a Fellow of the American Association for the Advancement of Science, a Fellow of the Association for Computing Machinery, and a Fellow of the Institute of Electrical and Electronics Engineers, and he serves on several boards. He is a National Science Foundation Presidential Young Investigator and a Fulbright Scholar, and he has been awarded an IBM Faculty Development Award, the CEO Award of Mississippi, and the Albert Nelson Marquis Lifetime Achievement Award."
268,http://csci.cs.olemiss.edu/faculty/vitter/,"A native of New Orleans, Vitter graduated in mathematics with highest honors from the University of Notre Dame in 1977 and earned a Ph.D. under Don Knuth in computer science at Stanford University in 1980. He also holds an MBA in 2002 from Duke University."
269,http://csci.cs.olemiss.edu/faculty/vitter/,"As detailed on his research webpage, Jeff Vitter seeks to exploit the rich interdependence between computing theory and practice, primarily in four key subfields dealing with big data. Dr. Vitter has authored over 350 book, journal, conference, and patent publications and is widely sought as a consultant. You can access a list of selected publications or his entire curriculum vitæ.  His Google Scholar h-index is in the 70s, and he has been an ISI highly cited researcher."
270,http://csci.cs.olemiss.edu/faculty/vitter/,You can electronically download several of Dr. Vitter’s more recent publications via his online publication library.  You can also view his board credentials and experience.
271,http://csci.cs.olemiss.edu/faculty/vitter/,"See Dr. Vitter’s curriculum vitæ for more complete information, including a biography and a full list of publications and funding."
272,http://csci.cs.olemiss.edu/faculty/vitter/,"Dr. Vitter communicates often in a variety of settings — letters, blogs, speeches, articles, interviews, videos, and social media. He is also a genealogist by hobby, and he and his wife Sharon maintain their family tree on the web. You can see all that on his communications webpage.  "
273,http://csci.cs.olemiss.edu/faculty/vitter/,You can download a photograph of Dr. Vitter of publication quality.
274,http://csci.cs.olemiss.edu/faculty/wilkins/,Professor and Chair
275,http://csci.cs.olemiss.edu/faculty/wilkins/,"Dr. Wilkins is Professor and Chair in the Department of Computer and Information Science at the University of Mississippi in Oxford, Mississippi. In Spring of 1995, she completed her Ph.D. in the Department of Computer Science (now Electrical Engineering and Computer Science) at Vanderbilt University in Nashville, Tennessee. Her dissertation, Learning Restricted-Read Branching Programs with Queries, was concerned with the computational aspects of learning branching programs (decision dags). Her dissertation advisor was Dr. Vijay Raghavan."
276,http://csci.cs.olemiss.edu/faculty/wilkins/,"Dr. Wilkins’ current research is generally in Machine Learning, Computational Biology, Bioinformatics and Database Systems."
277,http://csci.cs.olemiss.edu/faculty/wilkins/,"As part of the Mississippi EPSCoR (Experimental Program to Stimulate Competitive Research), she is building a data provenance system called PARS (Provenance Archive and Retrieval System). PARS can be used by researchers in the state to archive, share and store provenance information about their research data and processes. She is also collaborating with Dr. Robert Doerksen, UM Medicinal Chemistry, and researchers at University of Southern Mississippi and Jackson State University on a project that uses machine learning techniques to help to better understand certain protein-protein and protein-ligand interactions."
278,http://csci.cs.olemiss.edu/faculty/wilkins/,"Previously, she has collaborated with researchers at the University of Mississippi Medical Center and at St. Jude Children’s Research Hospital. The work at SJCRH was to apply machine learning and data mining techniques to DNA microarray data, mostly Affymetrix. The work was in association with the Hartwell Center for Bioinformatics and Biotechnology at St. Jude’s."
279,http://csci.cs.olemiss.edu/faculty/jang/,Associate Professor
280,http://csci.cs.olemiss.edu/faculty/jang/,"Dr. Jang joined Ole Miss after two years tenure at Advanced Micro Devices (AMD) where he led efforts in designing and optimizing compilers for AMD/ATI GPUs, APUs, and upcoming HSA systems. He received his Ph.D. in Computer Engineering from Northeastern University in 2010 and BS degree in Bio-Mechatronic Engineering from Sungkyunkwan University in South Korea. Before doctoral study, he also worked for Samsung Electronics where he developed system software for mobile devices."
281,http://csci.cs.olemiss.edu/faculty/jang/,You can view Dr. Jang’s homepage here.
282,http://csci.cs.olemiss.edu/faculty/jang/,"Dr. Jang’s research expertise and interests are in the areas of high-performance parallel computing, GPU computing, compilers, and hardware architecture. He leads the Heterogeneous Systems Research (HEROES) Lab, which conducts research on high-performance computing, CPU-GPU heterogeneous computing, hardware architecture, compilers, data-intensive application acceleration, code optimization, and automatic parallelization. He serves as a Distinguished Professor for the Heterogeneous Systems Architecture (HSA) Foundation."
283,https://cs.olemiss.edu/,"Computer scientists work in almost every industry because computing is the glue that holds much of contemporary science, technology, commerce and entertainment together."
284,https://cs.olemiss.edu/,"With a computer science degree, you can pursue a wide spectrum of roles – you could develop software, applications or websites. You could design, maintain or protect computer systems. Or you could focus on data – how to store, organize and derive value from it."
285,https://cs.olemiss.edu/,Contact Us
286,https://cs.olemiss.edu/,Department of Computer and Information Science
287,https://cs.olemiss.edu/,"201 Weir HallUniversity, MS  38677(662) 915-7396dept@cs.olemiss.edu"
288,https://cs.olemiss.edu/,"Welcome to the Department of Computer and Information Science at the University of Mississippi! We offer exciting and innovative undergraduate and graduate programs on the beautiful campus of the University of Mississippi in historic Oxford, Mississippi. Surrounded by beautiful tree-lined horizons and nestled in a valley in North Mississippi, we are breaking new ground in computer science education and research."
289,https://cs.olemiss.edu/,"We have added new faculty members to our solid base of experienced faculty. We have also developed new courses on important topics such as web programming, mobile application development, immersive media, information visualization, system security and network security."
290,https://cs.olemiss.edu/,"Additionally, beginning Fall 2020, we are very excited to offer two new undergraduate emphases for the BSCS program: Computer Security and Data Science."
291,https://cs.olemiss.edu/,"Again, welcome to the Department, and we look forward to seeing you around campus!"
292,https://cs.olemiss.edu/,What you’ll find at Ole Miss
293,https://cs.olemiss.edu/master-of-science/,"The MS degree program in Engineering Science (Computer Science) is one of the graduate degree programs of the School of Engineering administered through the Graduate School of the University of Mississippi. Students in this program must satisfy all requirements and follow all procedures established by the Graduate School and School of Engineering. In addition, the Department of Computer and Information Science (CIS) specifies the following requirements and procedures."
294,https://cs.olemiss.edu/master-of-science/,A student must be recommended for admission to the MS degree program by the Department of Computer and Information Science. To be admitted into the MS degree program a student should:
295,https://cs.olemiss.edu/master-of-science/,Notes:
296,https://cs.olemiss.edu/master-of-science/,The graduate catalog defines the following three types of degree-seeking admissions:
297,https://cs.olemiss.edu/master-of-science/,"Note: Conditional Admission makes a student eligible to be considered for appointment to a graduate assistantship; Qualifying Admission does not. However, students in Conditional status might be ineligible to receive other forms of financial aid from some sources (e.g., Federally guaranteed loans)."
298,https://cs.olemiss.edu/master-of-science/,The application deadline for admission and financial aid decisions are:
299,https://cs.olemiss.edu/master-of-science/,Students must choose one of the following research options and complete the stated degree requirements.
300,https://cs.olemiss.edu/master-of-science/,"1. The following coursework requirements apply to the coursework, research project and thesis options:"
301,https://cs.olemiss.edu/master-of-science/,2. The following coursework requirements apply to both research project and thesis options:
302,https://cs.olemiss.edu/master-of-science/,3. The following coursework requirements apply to the coursework option:
303,https://cs.olemiss.edu/master-of-science/,The following procedures apply to both the research project and thesis options.
304,https://cs.olemiss.edu/bacs/,BA Quick Facts
305,https://cs.olemiss.edu/bacs/,A major in computer science is available through the Bachelor of Arts (BA) degree program offered by the College of Liberal Arts. The BA major in computer science has the following requirements.
306,https://cs.olemiss.edu/bacs/,See the Course Descriptions page for specific information on the computer science courses. See the BACS Four-Year Plan of Study for an example of how these courses fit in four academic years of study. Students should complete the BACS Checklist each semester during advising to aid in staying on track for graduation in four years.
307,https://cs.olemiss.edu/bacs/,"Note: Students planning graduate study in computer science should include CSci 311, 423, and 450 among their computer science courses."
308,https://cs.olemiss.edu/bacs/,"Note:  A student taking the required 6 credit hours of one subject (astronomy or physics) from the Department of Physics and Astronomy must take the remaining 3 hours from another department. Also, a student may not receive credit for taking Astr 101 or 102 (which do not have labs) with either Astr 103 or 104 (which have labs)."
309,https://cs.olemiss.edu/bacs/,"Note: Hon 101 and 102 can be used to satisfy 6 credit hours of the first year composition requirement, or, alternatively, 3 credit hours of the humanities and 3 hours of social science requirements described below."
310,https://cs.olemiss.edu/bacs/,"Note: Courses may be chosen from Arabic, Chinese, French, German, Italian, Japanese, Korean, Portuguese, Russian, Spanish, and Swahili offered by the Modern Languages department, Ancient Greek and Latin offered by the Classics department, and American Sign Language (ASL) offered by the Communication Sciences and Disorders department."
311,https://cs.olemiss.edu/bacs/,"Note: In addition, gender studies courses that are cross-listed with African American studies, classical civilization, English, modern languages, philosophy, or religion courses will satisfy this requirements."
312,https://cs.olemiss.edu/bacs/,"Note: The GPA requirements for degree, majors, and minors above must be satisfied separately for transfer and resident course work."
313,https://cs.olemiss.edu/staff/,230 Weir Hall(662) 915-7024adbolen@olemiss.edu
314,https://cs.olemiss.edu/staff/,205 Weir Hall(662) 915-7310jhlucas1@olemiss.edu
315,https://cs.olemiss.edu/staff/,201 Weir Hall(662) 915-7396jlvaughn@olemiss.edu
316,https://cs.olemiss.edu/mission/,The faculty and staff of the Department of Computer and Information Science at the University of Mississippi are glad you have taken the time to visit our site. We have exciting and innovative courses taught by dedicated and experienced faculty members that understand the positive impact computer science has in the world around us.
317,https://cs.olemiss.edu/mission/,"Our faculty have a wide range of research interests that cover a broad spectrum of topics: bioinformatics, cybersecurity, data science, machine learning, virtual reality, and many more. Their research projects are often inter-disciplinary, applying computer science to solve the complex problems encountered in the biological sciences and engineering fields."
318,https://cs.olemiss.edu/mission/,"The computer science student body is diverse, with students from all across Mississippi, the United States, and beyond. Whether you are looking to join a study group, professional society, team club, or simply a new group of friends, you will find our student body is warm and engaging."
319,https://cs.olemiss.edu/mission/,The following are only a few of the many organizations and activities you will find:
320,https://cs.olemiss.edu/mission/,Reflection Logic: CS students complete a senior project before graduating. Reflection Logic is a browser-based game created by CS alumnus Jesse Coleman for his senior project.
321,https://cs.olemiss.edu/mission-2/,"The Department of Computer and Information Science at the University of Mississippi seeks to provide high-quality programs of instruction, research, and service and to refine them continuously to meet the evolving needs of its students and society. Toward this end, the Department shall:"
